Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
12:19:13.918,(10.97048,-7.554049),183.2529,(18.82896,-6.948399),346.4987
12:19:14.030,(10.60747,-8.606132),172.5549,(18.59802,-5.830336),353.5741
12:19:14.118,(10.47365,-9.185149),169.5069,(18.69211,-4.95021),7.979496
12:19:14.234,(10.61465,-9.867392),131.0823,(19.10776,-4.036451),344.3114
12:19:14.327,(10.75189,-10.64373),125.3215,(19.51596,-3.247651),344.2588
12:19:14.437,(10.95366,-11.26711),88.58784,(19.96166,-2.333785),313.3482
12:19:14.523,(11.26351,-11.50175),90.64883,(20.17635,-1.474674),304.1521
12:19:14.620,(11.6499,-12.32503),116.7757,(20.27816,-0.4646254),322.4519
12:19:14.723,(12.04637,-13.08057),114.4378,(20.3606,0.4228033),315.3745
12:19:14.817,(12.48522,-13.89082),132.4827,(19.96962,1.791231),315.7334
12:19:14.916,(12.93909,-14.51578),141.4598,(18.79531,3.408384),294.6399
12:19:15.005,(13.59373,-15.12543),140.2012,(17.94253,4.582763),263.5804
12:19:15.103,(13.89591,-15.65776),165.1561,(17.52394,5.16431),262.767
12:19:15.199,(15.5032,-17.42678),150.4867,(17.02995,4.679851),230.1857
12:19:15.298,(16.51291,-18.45887),141.8302,(16.79567,3.875228),197.2347
12:19:15.395,(16.53273,-18.52752),142.826,(17.05374,2.982997),170.2174
12:19:15.487,(15.95056,-18.63772),138.1339,(17.59043,3.239351),144.0692
12:19:15.601,(15.24519,-18.35437),134.9358,(18.32253,3.878242),144.2729
12:19:15.692,(14.97019,-17.91912),130.2674,(19.1378,3.999506),145.4866
12:19:15.796,(15.06201,-17.16874),122.9253,(19.79073,3.385835),166.5717
12:19:15.878,(15.24082,-16.43768),142.9056,(19.95304,2.543778),195.3455
12:19:15.985,(15.83978,-15.97777),147.1442,(19.39781,0.1860694),195.8414
12:19:16.071,(16.45893,-15.86709),170.3112,(19.05207,-1.269497),215.5532
12:19:16.179,(16.95539,-16.05523),155.6204,(18.81014,-2.347475),184.5831
12:19:16.267,(17.64069,-15.98875),161.065,(18.67761,-3.177147),190.133
12:19:16.360,(17.96835,-15.53586),174.4768,(18.70701,-3.81184),200.1181
12:19:16.466,(19.21004,-14.0883),161.9627,(19.38298,-4.418306),176.2027
12:19:16.550,(20.3744,-12.76274),177.1109,(20.01316,-4.955215),183.893
12:19:16.657,(21.21246,-11.80827),181.1862,(20.47591,-5.583773),177.4161
12:19:16.757,(21.44294,-11.59439),194.401,(20.7231,-6.264726),166.6628
12:19:16.860,(21.20057,-12.5208),220.7388,(20.96735,-7.212299),178.3127
12:19:16.956,(19.95743,-14.27812),249.7104,(21.08299,-8.051056),197.2411
12:19:17.060,(19.04947,-15.56164),276.3674,(21.18769,-9.04083),186.8844
12:19:17.158,(18.57362,-16.24601),298.115,(21.3928,-10.1408),190.896
12:19:17.250,(18.03547,-16.67632),325.7569,(22.17715,-12.14472),217.5982
12:19:17.365,(18.11458,-16.95638),36.79264,(22.80087,-13.73822),244.5299
12:19:17.455,(18.94281,-16.86315),50.84377,(22.99865,-14.59141),240.705
12:19:17.567,(19.81117,-17.28125),74.69727,(22.98201,-15.56246),252.8065
12:19:17.665,(20.13112,-18.74933),72.48516,(22.62159,-16.30371),255.4867
12:19:17.770,(18.98975,-21.37053),35.18435,(21.80139,-16.89439),203.9768
12:19:17.856,(18.36059,-22.81539),37.77432,(21.11982,-17.4602),208.6936
12:19:17.971,(17.92775,-23.88031),40.99006,(20.64534,-18.22674),188.8242
12:19:18.065,(17.99557,-24.72294),43.57074,(20.44522,-19.05971),207.903
12:19:18.185,(16.0308,10.02006),147.6573,(16.01252,-35.00572),115.729
12:19:18.298,(15.86055,9.81973),147.388,(16.05324,-35.40162),103.5342
12:19:18.397,(15.77285,9.184642),137.9749,(15.85981,-35.27539),64.15769
12:19:18.499,(16.01361,8.922209),142.7665,(14.74419,-33.5479),55.10385
12:19:18.622,(16.0491,8.056022),149.0544,(13.93449,-32.29413),61.72491
12:19:18.762,(15.92603,7.299889),154.6488,(13.55518,-31.71253),64.45533
12:19:18.781,(14.96644,6.391972),161.0753,(13.80683,-31.91657),63.33566
12:19:18.886,(13.19093,5.414001),155.1109,(14.31869,-32.44125),55.01678
12:19:18.994,(11.90063,4.70329),158.1597,(14.95887,-32.09853),62.31743
12:19:19.087,(11.20009,4.289258),172.7741,(15.53056,-31.50974),74.34963
12:19:19.190,(10.91846,3.874582),161.1424,(16.35649,-30.95225),66.85093
12:19:19.323,(11.41257,3.370511),142.7764,(17.1228,-30.52426),49.25999
12:19:19.439,(11.99517,3.204825),137.1198,(18.09664,-30.2273),48.2662
12:19:19.560,(12.67964,2.984081),142.7429,(19.90544,-30.31954),58.67427
12:19:19.579,(13.33772,3.404322),138.2692,(21.95494,-30.5585),13.43596
12:19:19.692,(13.80077,3.89156),128.7615,(23.06197,-30.68758),333.9477
12:19:19.819,(14.41475,4.123466),133.79,(23.87244,-30.32587),340.874
12:19:19.924,(14.95695,4.230085),145.327,(24.36474,-29.63153),346.1037
12:19:20.052,(15.69012,4.708742),144.2707,(24.35891,-28.68708),338.9552
12:19:20.061,(16.3294,5.228847),134.6247,(23.69677,-28.10732),335.143
12:19:20.155,(16.9447,5.398706),152.0944,(23.07144,-27.4934),356.8081
12:19:20.251,(18.09715,4.444071),146.6625,(22.4934,-26.82417),350.1927
12:19:20.367,(19.5181,2.664652),138.1722,(21.73562,-25.99062),335.8589
12:19:20.457,(20.19569,1.813637),147.4155,(21.47828,-25.25329),341.8802
12:19:20.569,(20.58721,0.9172635),200.6327,(22.4832,-23.05117),14.79144
12:19:20.661,(20.44797,0.07630051),198.5595,(23.14364,-21.69688),2.646615
12:19:20.768,(20.24177,-0.7606195),211.7152,(23.58597,-20.67511),5.535044
12:19:20.854,(20.08776,-1.568577),210.5133,(23.52927,-19.79806),358.9772
12:19:20.972,(20.01906,-2.442748),173.6578,(23.10993,-18.90309),325.7389
12:19:21.069,(20.25014,-3.26682),175.9095,(22.57647,-18.30467),350.1097
12:19:21.176,(20.61571,-4.124569),175.418,(22.1178,-17.43821),352.4229
12:19:21.290,(20.97904,-4.871361),184.5842,(22.1866,-19.51806),1.107836
12:19:21.391,(20.05025,-7.045239),172.711,(22.2368,-21.03619),347.8853
12:19:21.496,(19.41282,-8.396039),181.3044,(22.15941,-21.46572),3.550153
12:19:21.637,(19.0179,-9.383015),166.7845,(22.20065,-20.10435),1.546801
12:19:21.746,(18.97656,-10.21763),154.7879,(22.8228,-19.02298),339.3812
12:19:21.763,(19.2796,-10.98476),143.8619,(23.21084,-18.2233),326.8235
12:19:21.857,(20.06513,-10.87006),132.27,(23.53341,-17.25933),350.0468
12:19:21.971,(20.91787,-10.7599),172.6542,(23.69961,-16.28579),335.3801
12:19:22.062,(21.75304,-10.99564),158.1347,(23.58658,-15.41245),323.1796
12:19:22.167,(22.69158,-10.93442),155.3724,(23.64478,-14.4438),352.9965
12:19:22.296,(23.17451,-11.01716),165.0671,(23.88526,-13.59037),355.6711
12:19:22.404,(22.32858,-11.61951),131.7272,(24.29263,-12.73272),307.6847
12:19:22.510,(18.94324,-11.26991),137.1799,(24.60455,-11.91434),293.7855
12:19:22.623,(16.44257,-11.01166),82.29025,(24.70482,-10.9439),248.7068
12:19:22.736,(15.04952,-10.86779),91.18277,(25.00685,-9.651521),267.7952
12:19:22.837,(14.05275,-10.79777),97.1012,(26.58914,-7.700928),253.0453
12:19:22.848,(13.51204,-11.08259),86.64659,(27.4276,-6.718138),237.2626
12:19:22.964,(13.02553,-11.71997),87.65926,(28.20153,-5.83927),232.7167
12:19:23.059,(13.17323,-12.51847),114.3827,(28.17455,-6.399247),253.5676
12:19:23.160,(13.33993,-13.21159),119.8975,(27.82651,-7.182644),260.1757
12:19:23.271,(13.36837,-13.11275),80.48344,(27.52286,-8.10038),236.9516
12:19:23.365,(13.05111,-12.27601),78.87208,(27.44954,-9.064101),250.5944
12:19:23.474,(14.07895,-11.51151),86.02011,(27.34216,-9.867969),260.7627
12:19:23.573,(15.72863,-10.31666),87.72356,(26.92152,-10.69911),254.3858
12:19:23.676,(16.61878,-9.671917),103.1659,(26.30258,-11.22175),288.8889
12:19:23.775,(16.9149,-9.578361),97.73766,(25.03221,-11.30823),268.5323
12:19:23.890,(16.53158,-10.36783),102.5652,(23.17802,-10.4702),267.8884
12:19:23.995,(15.99972,-11.10503),80.99544,(21.85137,-9.870594),259.8178
12:19:24.090,(15.38783,-11.44589),69.25094,(21.31689,-9.632584),228.7757
12:19:24.211,(14.91646,-12.08254),82.75415,(21.20306,-10.11493),253.799
12:19:24.296,(14.88472,-12.88568),98.41657,(20.85134,-10.74295),266.7518
12:19:24.405,(15.10271,-13.7175),60.88546,(20.38493,-11.59633),235.2148
12:19:24.497,(15.65184,-14.27462),73.46528,(20.11993,-12.41108),251.9377
12:19:24.610,(15.867,-16.68871),56.74649,(20.22689,-13.39398),231.1302
12:19:24.693,(15.95586,-18.20549),31.91294,(20.28226,-14.25574),228.4532
12:19:24.808,(15.84569,-19.0617),73.6573,(20.05545,-15.20109),257.5201
12:19:24.903,(15.37661,-18.78261),77.35262,(19.70064,-15.9523),246.2375
12:19:25.014,(14.8612,-18.10374),41.78072,(18.5197,-18.06836),198.7363
12:19:25.128,(14.78319,-17.5462),88.90432,(18.90873,-18.75395),206.8694
12:19:25.225,(15.01001,-16.84761),100.9102,(19.63,-19.45361),214.573
12:19:25.330,(15.50621,-16.61628),83.78514,(20.04003,-20.1563),196.974
12:19:25.426,(14.63909,-16.48195),90.76258,(20.60342,-20.9579),201.1094
12:19:25.535,(13.90695,-16.20865),76.1981,(21.04784,-21.72336),195.0458
12:19:25.634,(13.31528,-15.70665),63.57945,(21.56019,-22.59654),177.1025
12:19:25.737,(14.50114,-15.79431),57.52268,(22.0205,-23.34184),168.3036
12:19:25.753,(16.31063,-16.05979),64.16335,(22.54755,-24.05819),157.3613
12:19:25.849,(17.46148,-16.22865),69.14894,(23.22608,-24.60768),128.0789
12:19:26.046,(18.34138,-16.48636),103.1255,(24.74262,-24.83843),122.2306
12:19:26.056,(18.85308,-16.06837),134.7278,(26.53865,-24.49237),131.5094
12:19:26.161,(18.8859,-16.00548),147.0884,(28.24755,-24.16317),147.1212
12:19:26.284,(18.25605,-16.45618),142.9921,(29.05141,-24.07591),170.6784
12:19:26.382,(17.86026,-17.04503),142.9232,(29.41535,-24.82172),222.3293
12:19:26.489,(18.08382,-17.03805),125.8122,(29.34347,-25.60186),258.4981
12:19:26.600,(18.22181,-16.75373),147.7893,(28.60473,-25.93893),319.7186
12:19:26.710,(17.77877,-17.12892),148.5388,(27.83725,-25.57174),316.9683
12:19:26.806,(17.98174,-17.63513),142.5581,(26.92062,-25.20541),310.5273
12:19:26.901,(19.59802,-17.98107),137.732,(26.0611,-25.15182),302.9581
12:19:27.010,(21.53635,-18.5897),156.0163,(25.09059,-25.14912),317.505
12:19:27.104,(22.58181,-18.91798),151.1538,(24.12528,-26.50401),312.3746
12:19:27.222,(23.04483,-19.02714),179.818,(23.15483,-28.38649),3.936129
12:19:27.320,(22.7805,-18.28366),210.9315,(22.61356,-29.43651),19.35803
12:19:27.440,(21.60365,-16.41872),210.2905,(21.86168,-29.68094),355.3125
12:19:27.539,(20.95386,-15.38899),181.5961,(21.04042,-29.62469),344.7025
12:19:27.557,(20.57185,-14.66876),200.453,(20.17489,-29.59058),17.39738
12:19:27.670,(20.5626,-13.97203),214.0033,(19.1942,-29.40807),23.65581
12:19:27.779,(20.95894,-13.11751),206.7831,(18.28265,-29.28727),12.57634
12:19:27.871,(21.46279,-12.50458),228.694,(17.50117,-29.16192),29.15411
12:19:27.984,(23.68515,-13.26863),243.4765,(16.98036,-28.83268),58.39436
12:19:28.080,(25.07313,-13.81282),266.3226,(17.55597,-28.53615),65.44379
12:19:28.190,(26.06148,-14.21565),254.895,(19.90833,-29.06342),34.12348
12:19:28.276,(26.60039,-14.38992),250.5709,(21.35719,-29.40997),339.4664
12:19:28.392,(27.37962,-14.24625),229.0076,(22.28313,-29.57602),316.9784
12:19:28.486,(27.58644,-14.71907),234.2492,(21.878,-28.86566),324.5132
12:19:28.601,(28.08076,-15.54988),240.0406,(21.17722,-28.13828),333.827
12:19:28.690,(28.51196,-16.14545),232.1929,(20.49418,-27.57945),328.4338
12:19:28.786,(29.24945,-16.77575),247.1455,(19.64025,-27.0351),355.795
12:19:28.892,(29.67728,-17.00586),272.4644,(18.92801,-26.51209),11.64253
12:19:28.995,(29.22379,-15.76777),264.145,(18.19445,-25.82493),349.2937
12:19:29.098,(28.38192,-13.91718),278.8022,(17.4904,-25.29053),345.3138
12:19:29.205,(27.77513,-12.58334),268.7877,(16.58829,-24.23489),355.8326
12:19:29.322,(27.36397,-11.84122),264.9003,(15.67935,-22.42746),33.47138
12:19:29.428,(26.71959,-11.20449),258.8022,(15.91984,-21.74573),61.40078
12:19:29.547,(26.05414,-10.77951),249.2308,(16.70567,-21.50467),68.47344
12:19:29.563,(25.44386,-10.85711),250.3386,(17.61375,-21.10131),60.3617
12:19:29.653,(25.89981,-11.27863),247.6278,(18.32661,-20.6857),42.43028
12:19:29.850,(26.64748,-11.08417),227.57,(19.08143,-20.44476),27.5886
12:19:29.860,(27.44151,-10.80634),223.7807,(19.55589,-19.98558),40.02543
12:19:29.955,(28.13253,-10.80694),238.4281,(19.87698,-19.18003),53.48321
12:19:30.072,(17.11747,8.85769),359.8658,(16.17837,-35.1447),22.83938
12:19:30.178,(18.47865,7.466298),11.93938,(16.63405,-34.47741),24.75936
12:19:30.292,(19.23426,6.694522),39.29679,(17.04645,-33.7154),33.59777
12:19:30.395,(19.63844,6.138978),72.10141,(17.50753,-32.30571),42.78937
12:19:30.514,(20.22099,6.083988),100.7067,(18.0476,-30.34929),52.73544
12:19:30.622,(21.00776,5.772112),151.0301,(18.43935,-28.93017),57.84766
12:19:30.720,(20.86559,5.106457),176.187,(18.68626,-28.07765),37.04362
12:19:30.841,(20.39485,4.258804),221.2623,(19.11867,-27.19014),45.49596
12:19:30.935,(20.24395,3.54008),207.1149,(19.71475,-26.5517),29.01877
12:19:31.059,(20.35283,2.545353),185.175,(20.51644,-25.94959),13.68073
12:19:31.072,(20.70093,1.764119),169.0858,(21.21397,-25.39319),347.8216
12:19:31.178,(20.87347,0.8183361),192.0397,(21.92758,-24.67329),356.5138
12:19:31.292,(19.73638,-0.4371663),220.2897,(22.53952,-24.02357),20.8333
12:19:31.400,(18.33881,-1.721947),185.1125,(23.15879,-23.25123),357.5028
12:19:31.510,(17.57952,-2.429738),173.5267,(23.2843,-22.4443),340.4148
12:19:31.618,(17.26949,-3.221983),188.5695,(23.10557,-21.47689),1.201466
12:19:31.720,(17.5484,-3.907172),164.0735,(22.88837,-19.6901),347.0972
12:19:31.838,(18.23672,-4.556262),168.5011,(22.88492,-18.40414),356.5551
12:19:31.938,(18.50855,-5.328238),163.1252,(23.18174,-17.61377),342.9177
12:19:31.956,(18.71528,-6.138517),144.814,(23.58463,-16.81831),320.3967
12:19:32.068,(18.92078,-6.997481),170.9684,(24.01264,-15.89918),350.1914
12:19:32.175,(19.61675,-7.645573),152.1554,(24.48444,-14.99794),330.6465
12:19:32.292,(20.36656,-8.071561),151.1376,(24.84108,-14.17752),325.4554
12:19:32.395,(21.31665,-8.360563),143.3395,(25.00079,-13.21089),314.2314
12:19:32.507,(20.44678,-7.646793),155.1034,(24.79801,-12.59366),324.0019
12:19:32.619,(18.80488,-6.504711),134.7455,(23.8595,-12.74166),307.3874
12:19:32.720,(17.9136,-5.884738),146.4134,(22.98709,-12.80139),328.165
12:19:32.842,(17.06067,-5.437258),144.7551,(24.91826,-11.8599),328.0785
12:19:32.943,(16.87058,-5.104622),115.9073,(26.26684,-11.24194),291.7096
12:19:32.959,(17.31077,-4.49179),106.9143,(27.10539,-10.84229),283.4264
12:19:33.078,(17.6824,-3.581043),115.4002,(27.26375,-10.45811),296.2783
12:19:33.192,(18.02631,-2.652),126.546,(26.59271,-10.77528),314.6989
12:19:33.298,(18.19039,-1.932651),151.9175,(26.41492,-10.35639),338.0672
12:19:33.402,(18.32704,-0.9955233),138.274,(26.71799,-9.403325),345.391
12:19:33.513,(18.75384,-0.5180992),120.1198,(27.00335,-8.558538),313.6154
12:19:33.612,(21.20619,0.6183267),131.4566,(27.14115,-7.676017),298.4275
12:19:33.707,(22.61675,1.253167),147.7086,(27.18036,-7.34715),290.0116
12:19:33.820,(23.18165,1.13934),169.4635,(26.68898,-7.208636),284.0717
12:19:33.919,(23.33721,0.2995194),181.6438,(26.05679,-6.547071),278.2541
12:19:34.042,(23.00903,-0.5551836),205.5254,(25.99896,-6.795861),323.9673
12:19:34.138,(22.47454,-1.176307),215.8479,(26.38393,-6.831241),354.597
12:19:34.155,(21.90348,-1.574665),242.5595,(26.95226,-7.04222),21.45266
12:19:34.269,(21.23521,-2.134534),259.6717,(27.88898,-6.928228),30.90179
12:19:34.373,(20.52309,-2.495216),263.9243,(28.84617,-6.660618),18.84795
12:19:34.490,(20.13038,-2.970449),257.0311,(29.56725,-6.286016),3.071793
12:19:34.589,(20.61771,-3.362756),221.3241,(30.31109,-5.693446),321.6421
12:19:34.692,(22.64904,-2.980201),207.9156,(30.83525,-5.128842),291.8492
12:19:34.812,(24.09688,-2.707521),210.8105,(30.44011,-4.416803),273.7608
12:19:34.910,(24.80991,-2.529109),192.4584,(29.80471,-3.859391),250.1992
12:19:35.031,(25.60797,-2.384241),197.8239,(28.25032,-5.114257),315.4847
12:19:35.132,(25.31256,-2.593522),212.2326,(27.90699,-5.946499),0.6153426
12:19:35.254,(24.78046,-3.312348),243.2115,(27.46699,-5.725812),30.75801
12:19:35.266,(24.27421,-3.870819),250.6249,(28.00043,-5.516938),26.06584
12:19:35.374,(23.83507,-4.395763),272.377,(28.9285,-5.320553),26.90185
12:19:35.488,(23.36672,-5.028592),277.5504,(29.75413,-4.999502),24.69104
12:19:35.604,(22.51223,-5.272442),272.2901,(30.69337,-4.629402),13.9462
12:19:35.698,(21.73393,-5.459692),272.3802,(31.43551,-4.180526),346.0284
12:19:35.816,(21.09586,-5.08217),300.2302,(32.15416,-3.528492),345.9555
12:19:35.913,(21.30879,-4.206622),315.5536,(32.79308,-2.83923),325.9586
12:19:36.028,(23.49003,-3.598423),322.0331,(32.74101,-1.620319),291.0984
12:19:36.129,(25.06475,-3.159323),349.4453,(31.7742,0.4424513),231.3461
12:19:36.246,(25.93694,-2.916481),13.29346,(31.23794,1.586676),235.8654
12:19:36.256,(26.54424,-2.996106),49.07596,(30.96639,2.40395),234.2088
12:19:36.354,(26.93282,-3.671633),39.67106,(30.69185,3.188246),203.28
12:19:36.466,(27.102,-3.831487),34.49236,(29.84021,3.86903),211.6017
12:19:36.570,(27.17524,-3.129143),64.79435,(28.99686,4.140018),248.4911
12:19:36.675,(27.30605,-2.856459),91.99931,(28.05225,4.507661),271.11
12:19:36.796,(27.4116,-3.614432),79.90287,(27.26276,4.921187),252.1583
12:19:36.900,(28.15479,-3.625905),83.48131,(26.35839,5.401619),244.7143
12:19:37.015,(28.92996,-3.834404),99.36308,(25.56041,5.791629),252.1574
12:19:37.112,(29.76711,-4.339005),118.2192,(24.64646,6.236071),255.3495
12:19:37.225,(30.73997,-6.418141),150.5344,(22.66309,7.39736),248.8282
12:19:37.320,(31.43814,-7.910191),146.8221,(21.23967,8.230818),184.3618
12:19:37.442,(31.83632,-8.731673),145.0181,(20.6476,8.60196),150.0039
12:19:37.535,(32.3987,-9.421572),155.382,(21.70141,8.350357),141.948
12:19:37.630,(32.35447,-9.814505),200.5713,(22.09794,7.676479),196.2628
12:19:37.741,(31.76158,-10.4591),226.2715,(21.8043,6.814435),194.0063
12:19:37.758,(31.24402,-10.83646),233.1098,(21.57725,6.108123),174.6103
12:19:37.862,(30.29529,-11.01425),249.246,(21.50354,5.066358),173.9435
12:19:37.977,(29.55786,-10.90147),245.6628,(21.44976,4.212619),159.0091
12:19:38.082,(28.7886,-10.65204),243.7685,(21.58077,3.280901),150.7772
12:19:38.209,(28.05424,-10.43029),222.84,(22.05636,2.629937),127.7363
12:19:38.308,(25.98327,-10.61875),244.5507,(22.89319,0.7680854),152.8098
12:19:38.421,(24.26821,-10.78671),279.0108,(23.43378,-0.8550937),180.3322
12:19:38.521,(23.0609,-10.90612),314.1923,(23.8119,-1.994727),218.7184
12:19:38.625,(22.3588,-10.92797),338.8501,(23.86821,-2.755153),186.131
12:19:38.736,(22.39022,-11.53857),15.33174,(23.12644,-3.056147),180.2384
12:19:38.839,(22.74454,-12.1764),9.818315,(22.33356,-3.217293),183.3023
12:19:38.850,(23.03581,-12.94371),10.69465,(21.79848,-3.096288),185.1263
12:19:38.974,(23.48223,-13.55478),353.1782,(21.82535,-3.676961),165.2453
12:19:39.102,(24.30259,-14.05823),348.8899,(21.57307,-4.614813),158.5252
12:19:39.235,(24.96119,-14.44216),340.6949,(21.28839,-5.416196),163.9257
12:19:39.337,(26.55743,-16.86049),290.3714,(21.044,-6.395317),123.4055
12:19:39.470,(27.16918,-17.32084),307.5437,(20.79828,-7.758215),155.4718
12:19:39.484,(26.75793,-15.16997),312.5805,(20.31024,-9.938696),128.2845
12:19:39.603,(16,10),337.8701,(16,-35),25.28624
12:19:39.708,(16.03121,9.714464),329.7654,(15.79588,-35.0797),19.86793
12:19:39.839,(16.01035,9.037975),353.7198,(15.08986,-34.96058),43.08357
12:19:39.942,(15.93009,8.494256),5.378799,(14.60703,-34.32595),36.73967
12:19:39.958,(16.04352,7.895343),12.53652,(14.4311,-33.77474),39.574
12:19:40.099,(16.80547,7.553985),42.21571,(14.57967,-32.70213),52.94823
12:19:40.245,(17.59635,7.365756),95.38417,(15.00035,-32.08901),81.89204
12:19:40.389,(18.32532,6.89407),136.8305,(15.65982,-31.43486),82.77725
12:19:40.405,(18.92356,6.464264),156.9753,(16.11081,-30.72407),80.48624
12:19:40.508,(19.49937,5.697443),207.0972,(16.82454,-30.07753),116.7742
12:19:40.635,(19.59404,4.91045),212.249,(18.97752,-30.06489),95.66107
12:19:40.732,(18.20602,3.697035),207.8556,(20.79425,-30.10802),66.79528
12:19:40.841,(16.77424,2.882001),194.5634,(21.77895,-30.12354),13.82754
12:19:40.963,(16.42225,3.160916),185.5615,(21.58232,-29.40654),335.0742
12:19:40.980,(17.20822,3.090064),168.6368,(21.16454,-28.64204),338.0148
12:19:41.087,(18.02521,3.564091),166.072,(21.06764,-27.64413),352.9892
12:19:41.222,(18.77195,3.67039),170.2286,(21.30072,-26.80062),2.754609
12:19:41.325,(19.59913,3.252999),168.1606,(21.73172,-25.88939),354.9382
12:19:41.442,(20.08871,2.620852),181.4789,(21.9855,-25.05665),355.6448
12:19:41.548,(20.73521,1.921664),176.4564,(21.70229,-24.12517),347.3438
12:19:41.567,(21.1073,1.469127),206.2678,(21.36682,-23.47589),14.71021
12:19:41.688,(20.2819,0.746746),195.2153,(21.08986,-20.6916),5.816039
12:19:41.798,(18.32095,0.5385395),189.7467,(20.96007,-19.38683),11.57189
12:19:41.904,(17.28937,0.3020388),189.7385,(21.03986,-18.3891),32.34481
12:19:42.029,(16.96769,-0.07735151),176.3674,(21.59397,-17.70933),23.74464
12:19:42.145,(17.06349,-1.025363),177.1987,(22.35897,-17.04453),347.8521
12:19:42.271,(17.17008,-1.785682),191.8276,(22.9255,-16.37009),346.3387
12:19:42.282,(17.23158,-2.74205),166.1192,(23.4984,-15.52834),325.2942
12:19:42.392,(17.21871,-3.555668),162.4017,(23.8905,-14.72567),335.988
12:19:42.512,(17.43019,-4.347172),180.4321,(24.42022,-13.88704),339.2845
