Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
16:41:26.622,(14.79549,-7.515706),152.6514,(23.51723,-38.25316),5.163499
16:41:26.742,(14.25249,-8.129045),151.0463,(23.86672,-38.01845),1.236867
16:41:26.761,(14.85291,-8.528409),162.349,(23.19686,-37.89604),19.78553
16:41:26.870,(15.72716,-8.959825),152.1602,(21.80554,-37.57613),6.610813
16:41:26.990,(16.56003,-9.090481),118.7385,(19.76072,-37.50269),348.7966
16:41:27.100,(17.5592,-9.037707),130.7119,(18.28665,-37.44974),15.0848
16:41:27.236,(18.33825,-8.707911),125.5635,(17.4241,-37.40866),21.97555
16:41:27.341,(19.11899,-8.091295),126.2338,(16.52033,-37.23348),40.23765
16:41:27.360,(19.98674,-6.549657),97.31651,(15.96583,-37.02562),12.38818
16:41:27.486,(20.80015,-4.75925),68.90825,(15.16439,-37.26258),331.6844
16:41:27.598,(21.24902,-3.771763),42.88215,(14.37664,-37.2778),317.7938
16:41:27.723,(21.72968,-2.906234),31.29044,(13.54962,-37.27746),314.7364
16:41:27.842,(22.37515,-2.30597),12.35152,(12.92503,-37.60057),300.4251
16:41:27.959,(23.17761,-1.681972),16.72248,(12.16133,-37.41381),310.1836
16:41:27.979,(23.91513,-1.178318),24.97005,(11.91465,-35.7594),320.8279
16:41:28.089,(24.7366,-0.6034235),28.79908,(11.91692,-33.75413),336.3819
16:41:28.223,(25.50724,-0.1655124),28.88539,(11.91816,-32.64866),353.5977
16:41:28.343,(26.47536,0.005847648),26.67714,(12.09932,-31.90088),9.681112
16:41:28.364,(27.33971,0.20658),12.30358,(12.42161,-31.17006),21.58824
16:41:28.507,(28.35628,1.340924),320.3136,(12.87995,-30.52245),10.10474
16:41:28.632,(28.78213,1.337728),338.8192,(13.43118,-30.4201),43.03356
16:41:28.755,(29.48677,0.6868012),348.9626,(13.82302,-31.27445),57.96656
16:41:28.774,(30.29618,0.5034176),335.0741,(14.27637,-31.94485),42.34342
16:41:28.882,(31.20491,0.8466031),294.2983,(15.01088,-32.49538),11.22958
16:41:29.042,(31.63342,1.490595),267.8122,(15.78711,-32.77338),13.10812
16:41:29.160,(31.28852,2.383679),260.3902,(16.35417,-31.20836),26.00421
16:41:29.177,(30.82933,3.145038),268.2728,(16.59723,-30.33655),41.69035
16:41:29.302,(30.22619,3.961371),253.6373,(16.86058,-29.48289),42.34598
16:41:29.443,(29.6791,4.641534),248.4887,(17.32293,-28.99547),49.72917
16:41:29.593,(28.4723,5.483463),240.7933,(18.11052,-28.5443),51.8884
16:41:29.614,(26.6146,6.255029),231.2445,(18.58494,-27.93706),49.16097
16:41:29.736,(25.27333,6.81213),215.5651,(19.0843,-27.16446),44.66273
16:41:29.896,(24.446,7.041732),210.9367,(19.46286,-26.40251),52.17378
16:41:29.911,(23.52903,6.721605),166.2083,(19.90455,-25.64744),25.30523
16:41:30.032,(22.81663,6.201844),172.6508,(20.51488,-25.33365),23.83425
16:41:30.165,(22.06426,5.520257),187.4443,(21.84305,-25.37434),30.38227
16:41:30.280,(21.83688,4.738761),176.2303,(23.78585,-25.94119),31.92776
16:41:30.291,(22.18121,3.963181),144.6904,(25.04127,-26.3075),19.7182
16:41:30.436,(22.95658,3.381639),114.0505,(25.97753,-26.57392),4.909398
16:41:30.542,(23.90105,3.051353),130.7051,(26.1554,-26.42143),5.010837
16:41:30.673,(23.79785,1.974051),133.2536,(26.00265,-26.2295),346.7877
16:41:30.779,(23.10384,1.156307),142.1958,(25.80508,-26.64211),349.6618
16:41:30.799,(22.63231,0.436658),168.9262,(25.40235,-26.74254),7.510626
16:41:30.942,(22.15771,-0.3982975),171.063,(25.95826,-26.94572),5.183643
16:41:31.058,(22.12918,-1.208511),164.7187,(26.34031,-26.54343),5.934363
16:41:31.179,(22.23426,-2.19024),167.5306,(26.88021,-25.83247),0.1119879
16:41:31.197,(22.25138,-3.039874),176.5074,(27.50529,-25.31673),358.9856
16:41:31.314,(22.36696,-4.015409),192.0083,(29.84197,-24.90796),11.13989
16:41:31.472,(22.65103,-4.834497),197.6763,(31.31001,-24.68004),19.74696
16:41:31.600,(23.48247,-5.278396),172.9608,(32.37049,-24.52218),357.351
16:41:31.618,(24.29,-5.465966),148.369,(32.85395,-24.29857),343.6085
16:41:31.750,(25.03017,-5.391047),145.1906,(33.35365,-23.79174),342.5547
16:41:31.893,(25.92458,-4.707868),128.7325,(33.8414,-23.65973),337.3871
16:41:32.395,(26.37601,-3.997509),117.4985,(34.55023,-23.25514),319.5392
16:41:32.441,(26.90133,-3.453655),122.4526,(34.51631,-22.69765),313.3889
16:41:32.605,(27.52864,-2.78749),101.0444,(34.45372,-22.07046),285.8322
16:41:32.816,(28.18357,-2.377596),123.2238,(34.56436,-21.32168),304.1884
16:41:32.841,(29.13539,-2.420017),152.5349,(34.62113,-20.02992),309.0678
16:41:33.666,(29.77976,-2.950107),193.057,(34.35579,-18.34033),330.6897
16:41:34.079,(30.41561,-3.737616),176.1488,(34.16454,-17.12382),330.3568
16:41:34.140,(31.01827,-4.388209),163.2813,(33.89825,-16.36696),317.0341
16:41:34.528,(31.68101,-5.110754),175.0807,(33.60228,-15.54244),323.0728
16:41:35.004,(32.10233,-5.869),173.9869,(33.54243,-14.73082),330.9244
16:41:35.025,(31.32911,-8.135084),179.4825,(33.48008,-13.76491),343.052
16:41:35.276,(30.80093,-9.526012),162.4291,(33.29334,-13.09827),351.0513
16:41:35.544,(16,10),259,(16,-35),118
16:41:35.597,(15.78422,9.553558),269.3077,(16.50246,-34.58395),118.6651
16:41:35.778,(15.67619,9.635577),270.3351,(16.92501,-34.1314),115.3247
16:41:35.942,(16.16155,10.24029),262.0276,(18.49788,-32.50003),111.8096
16:41:35.963,(16.75598,10.9121),238.0621,(19.64963,-31.30543),104.6077
16:41:36.101,(17.39907,11.45334),231.5446,(20.25739,-30.64996),116.8421
16:41:36.247,(18.28502,11.68089),188.8795,(20.87741,-30.00811),99.32416
16:41:36.271,(18.77334,11.52811),197.3952,(21.10597,-30.30241),95.98909
16:41:36.539,(19.30006,9.531456),200.065,(21.31851,-31.05959),90.87854
16:41:36.739,(19.88895,7.928409),187.8713,(21.19591,-31.49566),70.8062
16:41:36.753,(20.31887,6.763484),193.8469,(20.55323,-31.39002),61.1974
16:41:36.904,(20.7942,6.040417),186.7046,(19.95162,-30.76344),50.30905
16:41:37.074,(21.42019,5.245012),197.0078,(19.52298,-29.93759),62.5017
16:41:37.099,(21.7121,4.471093),201.9158,(19.35835,-29.14313),59.39359
16:41:37.241,(21.22248,3.614936),198.1599,(20.44591,-27.51915),43.24064
16:41:37.770,(20.61893,2.963364),163.4169,(21.29059,-26.70951),9.051406
16:41:37.807,(20.23937,2.197441),135.7473,(21.94237,-26.16213),349.3571
16:41:37.990,(20.60702,1.397905),167.4792,(22.48929,-25.53701),8.066076
16:41:38.171,(21.0522,0.5048258),150.0958,(22.85303,-24.72025),340.0476
16:41:38.217,(22.95562,-0.7218306),170.7462,(23.17203,-24.09816),346.6894
16:41:38.664,(23.77534,-1.676607),186.0801,(23.02724,-23.19247),352.8775
16:41:38.839,(24.29455,-2.361777),194.4867,(22.75623,-22.38365),0.3939709
16:41:38.857,(24.32289,-3.32077),226.8878,(22.47636,-21.48213),30.63593
16:41:39.023,(24.0161,-4.128957),257.4091,(22.32215,-20.62561),53.82784
16:41:39.249,(23.68003,-5.030252),231.7158,(21.92542,-19.869),30.83415
16:41:39.289,(23.62344,-5.913537),211.452,(21.65366,-17.60535),36.28006
16:41:39.468,(23.59787,-6.920274),170.1076,(21.51997,-16.058),25.15053
16:41:39.776,(23.46276,-7.733258),188.9575,(20.98507,-15.47695),7.319064
16:41:39.801,(23.0485,-8.621661),215.2433,(20.2681,-14.96829),31.48285
16:41:40.140,(23.15344,-7.844057),198.2318,(19.70416,-14.31524),40.03548
16:41:40.405,(21.3751,-9.123751),217.1623,(19.54716,-13.41148),34.35983
16:41:40.428,(20.44267,-9.794716),183.8441,(19.76623,-12.78288),18.72102
16:41:40.587,(19.9564,-7.142233),171.1553,(20.31673,-12.07229),341.4208
16:41:40.750,(19.6902,-5.690235),162.1158,(20.64548,-11.40298),2.557931
16:41:40.777,(16,10),313,(16,-35),132
16:41:40.936,(16.75201,9.904636),318.5506,(15.34217,-34.79501),125.1563
16:41:41.065,(17.68131,10.09689),331.8944,(14.59842,-35.0561),127.2501
16:41:41.085,(18.32522,10.43959),347.0319,(14.59415,-35.47567),133.3937
16:41:41.438,(18.94299,10.98166),357.3098,(15.14851,-35.86202),126.6933
16:41:41.722,(19.73923,11.16212),335.7039,(14.41855,-35.64984),89.70093
16:41:41.742,(20.61596,11.27975),328.8593,(12.13137,-34.75967),68.7976
16:41:41.910,(22.69629,12.25699),292.9487,(10.84933,-34.26072),47.20594
16:41:42.074,(24.19769,12.35832),237.3766,(9.942898,-33.86969),35.85672
16:41:42.095,(25.08221,12.22085),187.4452,(9.437726,-33.43702),34.65938
16:41:42.214,(25.53633,11.73679),191.9855,(9.498506,-33.08249),38.2363
16:41:42.346,(25.0256,11.00945),194.0103,(10.27815,-32.99678),35.67279
16:41:42.360,(24.41312,10.37597),212.6422,(11.02837,-32.81976),50.439
16:41:42.479,(23.58433,9.802078),213.9828,(11.95487,-32.67188),48.6723
16:41:42.632,(22.72006,9.268826),170.7634,(12.87732,-32.43238),7.437922
16:41:42.785,(22.02619,8.717144),187.0003,(13.53274,-32.21262),17.23987
16:41:42.797,(21.28161,8.097785),192.6637,(14.2631,-31.89915),15.87274
16:41:42.953,(20.03299,7.640207),217.362,(15.4953,-31.30399),35.97925
16:41:43.092,(18.36817,7.364292),167.2496,(17.15112,-30.28328),15.2156
16:41:43.113,(17.78651,7.063165),154.205,(18.04276,-29.70429),20.71275
16:41:43.261,(18.67306,6.550953),175.9892,(18.53965,-29.14873),55.39867
16:41:43.397,(19.46755,6.187205),160.7175,(18.73926,-28.46057),49.57717
16:41:43.410,(20.37247,5.728145),187.5202,(19.00893,-27.5623),69.26636
16:41:43.557,(21.09498,5.208576),168.5373,(19.54161,-26.92891),54.27333
16:41:43.718,(21.9059,4.598139),167.1839,(20.23023,-26.24143),45.19477
16:41:43.773,(22.62345,4.145836),170.8582,(20.718,-25.81368),38.92618
16:41:44.356,(23.51702,3.657198),157.3402,(21.03768,-25.02912),21.81582
16:41:44.542,(24.09734,3.102597),190.2824,(21.33122,-24.40793),26.51032
16:41:44.560,(23.91951,2.241606),180.1796,(21.70456,-23.62704),9.621762
16:41:44.894,(23.91354,-0.04415382),191.1827,(20.20328,-21.87616),10.55645
16:41:45.335,(23.90923,-1.684376),188.6449,(19.12529,-20.61892),9.062891
16:41:45.390,(23.87076,-2.603858),183.3636,(18.54571,-19.94798),3.519565
16:41:45.705,(23.37893,-3.426247),198.8606,(18.08381,-19.88632),12.58054
16:41:45.881,(22.74688,-3.963302),200.1315,(17.52023,-20.38355),19.82826
16:41:45.896,(21.94538,-4.548738),197.1693,(17.20461,-21.17418),5.693445
16:41:46.111,(21.2457,-5.092953),199.4883,(16.95464,-21.8861),11.46723
16:41:46.248,(20.5578,-5.79182),210.1153,(16.28502,-22.35823),21.21785
16:41:46.271,(20.08175,-6.514106),202.6553,(15.6087,-22.75324),24.6202
16:41:46.413,(19.62832,-7.293356),206.3815,(15.84753,-22.46896),48.47244
16:41:46.553,(18.96342,-8.368064),160.661,(16.60261,-23.24078),23.14626
16:41:46.566,(17.80457,-9.81526),129.7327,(17.27125,-25.16593),5.882223
16:41:46.715,(16.9692,-10.85848),106.7507,(17.75557,-26.56034),357.2793
16:41:46.848,(16.60341,-11.77682),109.6446,(18.26921,-27.22161),11.75517
16:41:46.997,(16.6693,-12.52449),63.23051,(18.911,-27.63953),353.1979
16:41:47.011,(17.43854,-13.09864),49.61666,(19.61014,-27.81645),341.1835
16:41:47.165,(18.27606,-13.36261),23.78693,(20.06604,-27.21545),332.6033
16:41:47.347,(19.28282,-13.41969),22.82958,(20.74023,-26.53373),352.2484
16:41:47.368,(20.14565,-13.30323),44.84286,(21.37107,-25.95752),23.327
16:41:47.513,(20.93296,-12.72182),8.432773,(22.174,-25.49453),11.26397
16:41:47.702,(21.13424,-11.93423),339.2551,(22.85449,-25.06613),7.450544
16:41:47.726,(20.44068,-11.43007),288.5374,(23.5915,-24.63392),356.9812
16:41:48.232,(18.76185,-12.32934),270.8689,(23.67485,-23.41432),337.6402
16:41:48.406,(17.549,-12.97576),278.6332,(23.06623,-21.27225),339.6699
16:41:48.426,(16.83857,-13.08344),298.0186,(22.72834,-20.08303),341.904
16:41:48.560,(16.15797,-12.3749),340.5365,(22.41502,-19.17271),357.4446
16:41:48.719,(15.8689,-11.60214),6.962967,(22.06163,-18.44677),1.650091
16:41:48.733,(15.52404,-10.70931),55.77985,(21.37198,-17.79521),18.17499
16:41:48.880,(15.69806,-10.8004),93.43839,(20.76342,-17.27254),351.6252
16:41:49.026,(16.09916,-11.71719),164.0284,(20.07565,-16.67925),339.359
16:41:49.046,(16.33385,-12.49381),137.5357,(19.51809,-16.14614),327.1615
16:41:49.180,(15.48464,-12.72725),119.6563,(19.69659,-16.9713),331.3045
16:41:49.313,(14.61268,-13.6147),131.8987,(19.80029,-17.63825),314.7751
16:41:49.326,(13.44157,-15.69875),100.7927,(19.86675,-18.2188),295.9074
16:41:49.446,(12.79895,-16.84233),109.1349,(19.84715,-18.75644),309.2614
16:41:49.580,(12.24183,-17.59418),90.17513,(20.5669,-20.45033),314.9495
16:41:49.696,(11.68277,-17.88533),96.53703,(20.98323,-22.12964),332.1728
16:41:49.829,(11.18877,-17.80973),91.9933,(21.28046,-23.32848),336.2762
16:41:49.848,(11.05635,-17.31909),80.36793,(21.55486,-23.84767),327.6157
16:41:49.954,(10.86546,-16.42292),93.96868,(22.06636,-24.36778),341.1013
16:41:50.086,(10.91728,-15.62324),130.4179,(22.41982,-24.38876),10.51285
16:41:50.197,(11.37743,-15.04347),140.2465,(22.35201,-23.78391),22.77312
16:41:50.217,(12.04984,-14.70623),105.7439,(22.04357,-23.12566),5.625905
16:41:50.350,(12.93657,-14.36265),91.01754,(21.79081,-22.37623),357.6066
16:41:50.471,(15.00123,-13.40917),102.5087,(21.562,-21.73103),359.0545
16:41:50.599,(16.52046,-12.70754),167.7859,(21.65345,-21.58002),356.5
16:41:50.618,(17.37875,-12.31212),146.5045,(22.35434,-21.94943),342.7194
16:41:50.721,(18.31148,-12.00025),158.5791,(22.01917,-20.30874),354.3317
16:41:50.847,(19.1729,-11.94789),147.845,(21.5308,-18.6286),338.6636
16:41:50.963,(20.07727,-11.94919),192.6618,(21.17985,-17.42119),0.7892672
16:41:51.098,(20.91578,-11.97045),167.6945,(21.12221,-17.14719),350.7018
16:41:51.213,(21.90385,-12.02653),155.0121,(20.94964,-17.56133),345.6996
16:41:51.234,(22.73661,-12.15672),206.8144,(20.64475,-18.15481),27.33679
16:41:51.363,(23.47831,-12.74212),172.1127,(19.70334,-20.32807),12.91473
16:41:51.482,(23.73891,-13.62876),212.3721,(18.78318,-22.2348),32.87147
16:41:51.610,(23.21479,-14.82883),247.7906,(18.11322,-23.62311),55.55738
16:41:51.627,(22.82727,-15.61388),203.6063,(17.79243,-24.36683),35.78757
16:41:51.739,(22.63468,-16.55097),229.7071,(17.58522,-24.98841),41.42693
16:41:51.872,(22.76254,-17.3984),204.9736,(17.84333,-25.09638),22.95329
16:41:51.986,(22.74349,-18.34969),212.2427,(19.7945,-24.02976),21.52574
16:41:52.117,(22.85263,-19.18105),193.0096,(20.90902,-24.07246),11.07043
16:41:52.130,(23.19143,-20.06933),184.1403,(22.21243,-25.33192),26.35544
16:41:52.247,(23.94451,-20.4453),183.4483,(22.91083,-26.00856),9.644518
16:41:52.370,(24.77996,-20.74647),200.0835,(23.24459,-26.39431),19.11754
16:41:52.486,(25.4487,-21.12445),182.0036,(22.44085,-26.21225),1.895548
16:41:52.614,(25.47199,-21.93885),239.1954,(21.75687,-25.64941),40.16461
16:41:52.632,(23.51723,-20.70304),212.2016,(21.5305,-25.1292),44.4035
16:41:52.735,(22.08521,-19.79771),180.6021,(21.52647,-24.30945),12.26244
16:41:52.867,(21.29783,-19.29032),176.3036,(21.47656,-24.92072),354.4745
16:41:52.975,(20.48697,-18.78861),160.8782,(21.54038,-25.57202),344.2643
16:41:53.104,(19.74888,-18.51218),193.5419,(20.58291,-23.42295),10.81133
16:41:53.118,(19.01854,-17.97811),146.1519,(19.88721,-21.86146),326.4803
16:41:53.243,(18.42606,-17.40504),176.8611,(19.50911,-21.02451),351.8694
16:41:53.368,(18.0461,-16.52843),175.431,(19.12173,-20.78455),9.802697
16:41:53.479,(17.65654,-15.64546),160.2334,(18.84941,-21.42046),12.00497
16:41:53.607,(17.29412,-14.97485),163.8954,(19.22736,-21.0447),29.14051
16:41:53.629,(17.95936,-13.83922),150.278,(19.9046,-20.41056),31.31928
16:41:53.739,(19.58086,-12.7287),198.7211,(20.38327,-19.73377),28.14824
16:41:53.888,(20.73362,-11.93921),177.9481,(20.19837,-18.94531),5.466069
16:41:53.993,(21.42927,-11.42023),175.9921,(19.95333,-18.4451),11.84772
16:41:54.012,(22.19279,-11.15472),195.9955,(19.35066,-17.45872),11.59601
16:41:54.136,(23.17938,-11.1253),216.8431,(17.67532,-15.99202),26.93906
16:41:54.272,(24.10702,-11.18872),243.0333,(16.65227,-15.09638),62.58059
16:41:54.398,(24.68931,-11.00028),249.8258,(16.18876,-14.66766),60.05048
16:41:54.417,(24.93936,-10.19632),243.7438,(16.70916,-15.0802),64.54671
16:41:54.531,(25.49355,-9.55041),234.3181,(17.22915,-15.3273),62.26876
16:41:54.660,(26.48889,-9.542749),233.6843,(17.66335,-14.57631),72.60146
16:41:54.771,(27.34442,-9.702325),261.1505,(17.68093,-13.83921),74.71992
16:41:54.901,(28.24039,-10.1207),237.631,(17.50048,-13.01028),60.45713
16:41:54.912,(28.84243,-10.5243),263.8521,(17.48003,-13.14178),86.0677
16:41:55.076,(29.83362,-12.0366),266.6974,(17.3567,-12.79064),88.80966
16:41:55.392,(30.65767,-13.73966),251.2021,(16.88247,-12.33143),77.18192
16:41:55.574,(31.25481,-14.97376),281.0107,(19.36176,-11.60558),95.63573
16:41:55.591,(31.48412,-15.79203),307.3329,(20.71992,-11.20797),114.9325
16:41:55.882,(31.71324,-16.62101),294.6349,(21.61811,-10.91605),120.7239
16:41:56.092,(31.90053,-17.3508),280.0164,(21.86395,-10.53996),123.8981
16:41:56.134,(31.69016,-17.64051),325.0609,(22.27305,-10.64939),147.6775
16:41:56.302,(31.7774,-18.05619),297.0258,(22.47744,-10.56511),143.1003
16:41:56.466,(31.18363,-18.7448),308.9782,(23.15996,-10.20892),135.7222
16:41:56.490,(30.4966,-19.12315),323.6758,(23.73065,-10.40259),154.1269
16:41:56.758,(29.57494,-19.41653),315.5221,(24.54603,-10.80277),133.1237
16:41:59.220,(31.04285,-19.73469),324.6303,(25.16641,-10.81654),142.1868
16:41:59.260,(32.86898,-19.97171),291.3197,(26.54706,-10.90967),131.5966
16:41:59.919,(33.86019,-20.09859),300.3387,(28.49819,-10.75344),148.14
16:42:00.935,(34.39857,-20.43296),315.3418,(29.91838,-10.63974),145.2218
16:42:01.025,(33.66832,-20.81447),329.1575,(30.69615,-10.55337),140.6501
16:42:01.440,(32.89512,-21.28087),351.3824,(31.40082,-10.33394),151.0224
16:42:01.643,(32.25136,-21.7291),2.34136,(31.62447,-10.25581),199.2001
16:42:01.680,(31.6519,-22.51934),353.6818,(30.84343,-10.25102),211.3806
16:42:01.865,(31.19676,-23.16176),357.8679,(30.12255,-10.17185),218.0403
16:42:02.062,(30.44058,-23.64842),344.6572,(29.38545,-10.58481),200.4646
16:42:02.077,(29.77475,-24.05192),359.5508,(29.32509,-11.21021),199.5095
16:42:02.246,(27.67418,-25.69874),353.8503,(29.44297,-11.8909),186.213
16:42:02.428,(26.49471,-26.62342),8.060555,(29.62012,-12.56183),203.1732
16:42:02.463,(25.9277,-26.63897),10.51145,(29.5926,-13.41207),221.6168
16:42:02.623,(26.28307,-26.11578),2.387588,(29.47371,-14.10159),229.3985
16:42:02.824,(26.35019,-25.13939),334.2138,(29.33674,-15.01351),212.7747
16:42:02.844,(26.40598,-24.3221),344.3043,(28.65588,-13.587),236.6985
16:42:03.013,(26.5477,-23.3509),331.6795,(28.01889,-11.84468),233.4503
16:42:03.197,(26.67793,-22.52367),338.6753,(27.66566,-10.8892),239.5428
16:42:03.228,(26.72466,-21.96343),324.108,(27.38447,-10.04456),238.5163
16:42:03.385,(26.46559,-22.41864),308.0663,(27.43425,-10.13404),236.0665
16:42:03.593,(26.09379,-23.9899),289.3915,(27.7664,-11.01084),241.3304
16:42:03.612,(26.06649,-25.94643),297.0935,(27.96792,-11.78995),263.2294
16:42:03.779,(26.01335,-26.80227),315.3825,(27.78289,-12.68476),279.6424
16:42:04.178,(25.35902,-26.59172),338.0669,(27.5289,-13.47645),299.5359
16:42:04.233,(24.54188,-26.34153),355.8098,(27.23292,-14.3867),310.5629
16:42:04.504,(23.87067,-25.88439),347.9846,(26.8203,-14.94577),298.176
16:42:04.745,(23.37146,-25.04982),357.9825,(25.91834,-14.99025),301.2946
16:42:04.779,(22.99052,-24.27854),355.9267,(25.09289,-14.99472),290.886
16:42:05.007,(22.5193,-23.41272),350.6428,(24.14997,-16.0062),271.1655
16:42:05.643,(22.17036,-22.76871),3.288971,(23.58833,-17.80003),251.507
16:42:05.741,(15.96859,10.23377),60.01622,(15.86271,-35.22971),279.9453
16:42:05.930,(15.89902,12.43586),107.0748,(15.49646,-35.52586),296.9376
16:42:06.292,(16.05179,11.70956),155.8484,(15.66603,-35.53424),321.5883
16:42:06.319,(16.7853,11.46053),156.7394,(15.35286,-35.4556),335.6558
16:42:06.771,(17.46754,11.03437),195.5674,(15.12713,-35.07874),7.836771
16:42:07.144,(17.51124,10.32837),213.2624,(15.25078,-34.34242),22.85352
16:42:07.175,(17.11839,9.488693),218.8402,(15.78053,-33.5843),38.22939
16:42:07.351,(17.30894,8.867065),224.6292,(15.8165,-33.02821),56.37534
16:42:07.575,(17.86923,8.381458),233.3507,(15.57471,-32.41838),76.90471
16:42:07.596,(18.44387,7.911952),201.1235,(14.84765,-30.40269),67.93597
16:42:07.805,(19.09315,7.143732),207.7455,(14.24395,-28.7534),76.16285
16:42:07.997,(19.57532,6.227917),190.7187,(14.1367,-28.93202),62.92215
16:42:08.026,(19.7917,3.818094),190.2176,(14.28118,-29.84447),51.4827
16:42:08.186,(19.90979,2.503025),205.2515,(14.50389,-30.62265),56.91622
16:42:08.340,(20.02654,1.4553),198.0817,(14.93773,-31.44105),59.57397
16:42:08.354,(20.43372,0.7001075),163.4974,(15.57314,-31.95172),44.86183
16:42:08.486,(21.09914,-0.05967225),149.5775,(16.15887,-31.68576),37.5947
16:42:08.613,(21.83444,-0.5269143),118.5668,(16.37656,-30.86269),21.23661
16:42:08.631,(22.77461,-0.8571985),133.2106,(16.67662,-30.03219),39.95879
16:42:08.745,(23.50147,-1.257139),178.833,(17.15067,-29.50289),67.33243
16:42:08.880,(23.42357,-2.134361),196.8842,(18.94171,-29.01639),60.05378
16:42:09.002,(22.89168,-2.840006),183.6827,(20.74184,-28.69512),25.59895
16:42:09.028,(21.76197,-3.972586),179.1929,(21.52463,-28.57553),8.134023
16:42:09.158,(20.23694,-5.418833),162.4341,(22.20409,-28.11135),344.5469
16:42:09.273,(19.30199,-6.305623),175.2601,(22.61895,-27.27833),344.7888
16:42:09.404,(18.69763,-6.955486),182.1178,(22.87953,-26.55742),353.1228
16:42:09.423,(18.24653,-7.672698),177.166,(22.78983,-25.92193),355.8327
16:42:09.534,(17.99603,-8.644622),189.1494,(22.0776,-26.11539),12.36083
16:42:09.669,(17.62112,-9.549979),163.8422,(21.30093,-26.04934),12.13136
16:42:09.776,(17.36195,-10.37716),133.8038,(20.72104,-25.51135),358.8105
16:42:09.908,(17.09599,-11.33263),143.299,(20.22167,-24.94675),345.8136
16:42:09.924,(16.97004,-12.0856),140.0859,(19.97808,-24.31804),353.4577
16:42:10.182,(17.45304,-12.70636),151.2362,(20.32738,-23.92178),8.055882
16:42:10.402,(18.53649,-14.49962),170.8635,(20.41226,-23.18681),359.8172
16:42:10.439,(19.29758,-15.90747),154.2179,(20.52018,-24.08142),338.4613
16:42:10.601,(19.82995,-16.89895),171.4466,(20.88239,-26.22709),346.5862
16:42:10.747,(19.54255,-16.89022),178.5308,(21.10448,-27.54275),356.309
16:42:10.760,(19.37905,-15.72108),193.4301,(21.07873,-28.11578),12.70502
16:42:10.897,(19.30108,-12.70835),187.1922,(20.23298,-27.90446),17.7986
16:42:11.029,(19.09454,-11.86303),195.6196,(19.62867,-27.93396),19.92914
16:42:11.164,(18.13514,-11.74684),160.2133,(19.57612,-27.32123),13.45154
16:42:11.175,(17.39014,-12.18903),147.5533,(19.66216,-26.46893),354.4021
16:42:11.319,(16.74788,-12.96234),131.5578,(19.74258,-25.65376),339.8727
16:42:11.437,(16.42802,-13.77684),106.8341,(19.78829,-25.07613),326.7649
16:42:11.579,(16.50365,-14.75957),76.82572,(20.19872,-24.40726),324.3548
16:42:11.594,(17.91689,-15.43392),38.64412,(19.39533,-22.44974),313.1039
16:42:11.714,(19.20898,-16.01486),51.78022,(18.67011,-20.82415),338.2965
16:42:11.845,(20.01313,-16.33825),21.96768,(18.28591,-19.94415),308.5735
16:42:11.868,(20.80387,-16.57754),63.30107,(18.29864,-19.55065),346.4972
16:42:11.999,(21.73779,-16.56548),71.41272,(18.64679,-18.99593),15.99829
16:42:12.138,(22.47926,-15.92717),26.0742,(18.86406,-18.22199),354.8763
16:42:12.250,(22.90126,-15.18548),37.38718,(19.18264,-17.53054),16.57858
16:42:12.272,(23.53389,-14.42516),64.05292,(19.68155,-16.92484),56.39658
16:42:12.415,(24.28919,-13.98972),64.27052,(20.35675,-16.67245),66.4137
16:42:12.554,(24.91441,-13.33513),52.85616,(21.08255,-16.36052),57.9283
16:42:12.569,(25.16442,-12.65131),46.46524,(21.3234,-16.05937),40.72152
16:42:12.774,(26.03068,-11.95021),48.43175,(21.56306,-16.5468),35.72985
16:42:12.968,(26.84193,-11.62375),54.38751,(21.45279,-17.11361),25.98876
16:42:12.996,(27.70926,-11.42679),54.45463,(21.1386,-17.42986),17.01922
16:42:13.258,(29.68411,-11.30398),41.22292,(21.46447,-16.85454),12.17958
16:42:13.390,(31.18649,-11.21918),31.33318,(22.43514,-14.65389),22.44976
16:42:13.552,(32.06239,-11.16282),7.52592,(22.97858,-13.42184),17.70114
16:42:13.572,(32.57979,-11.27516),333.8405,(23.28347,-12.52961),15.69343
16:42:13.696,(32.68895,-11.62866),306.9958,(23.46792,-11.92321),40.77734
16:42:13.860,(32.50641,-10.86343),253.7257,(24.16934,-11.34153),61.88432
16:42:13.874,(32.19773,-10.09316),288.8528,(24.84144,-10.87253),104.4302
16:42:13.994,(31.78668,-9.381276),255.2002,(25.73755,-10.55382),75.74188
16:42:14.123,(31.40323,-8.978944),260.091,(26.51956,-10.32589),92.90652
16:42:14.247,(32.32257,-9.349855),243.9284,(26.61812,-11.33788),88.29607
16:42:14.261,(33.34343,-9.437325),269.2891,(26.52863,-12.18368),63.98945
16:42:14.396,(34.34334,-8.636354),245.5362,(26.34504,-13.01934),54.63289
16:42:14.512,(33.89308,-7.882416),248.8558,(26.02634,-13.77781),59.36367
16:42:14.647,(33.18447,-7.169427),223.7446,(25.97889,-15.62464),47.72676
16:42:14.659,(32.40038,-6.776814),215.6548,(26.10703,-17.43873),35.95377
16:42:14.781,(31.47936,-6.824189),203.5851,(26.19973,-18.75078),20.30708
