Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
11:55:03.618,(20.76464,-17.93373),92.66613,(23.39563,-17.56816),273.7464
11:55:03.730,(20.44204,-18.61836),43.93352,(23.91891,-16.44079),233.1139
11:55:03.847,(20.36825,-19.37084),63.32441,(24.18666,-15.53484),255.3663
11:55:03.858,(19.72202,-19.19207),34.06539,(23.89759,-14.85838),209.163
11:55:03.976,(19.02521,-18.58623),42.92382,(23.09288,-14.75821),232.3294
11:55:04.073,(18.45125,-18.05462),50.41327,(23.24204,-15.0646),238.4612
11:55:04.637,(16.00637,10.09614),317.8723,(16.14407,-34.93818),39.5832
11:55:04.901,(15.83877,12.00803),297.4118,(16.84489,-34.53011),29.05573
11:55:04.921,(15.56479,12.36394),285.5944,(18.15213,-33.4334),38.75487
11:55:05.081,(15.70911,11.79178),248.2739,(19.59795,-32.22284),34.1628
11:55:05.220,(15.85744,11.02063),206.9307,(20.65395,-31.33873),27.22938
11:55:05.244,(16.63743,10.77917),179.017,(21.32628,-30.80904),20.08415
11:55:05.397,(17.54276,10.65741),151.0492,(22.13064,-30.22031),5.404091
11:55:05.545,(18.35436,10.54021),147.7086,(22.85532,-29.70459),354.1853
11:55:05.572,(19.28642,10.38238),146.2223,(23.53852,-29.02398),337.2651
11:55:05.736,(19.6442,9.724504),188.0534,(23.88428,-28.27425),11.05308
11:55:05.886,(19.66754,8.74198),176.9359,(23.70523,-27.32357),349.3312
11:55:05.898,(19.71365,7.863824),176.2758,(23.41205,-26.57233),355.5405
11:55:06.035,(20.75058,6.262307),188.9617,(22.78876,-25.89022),3.19975
11:55:06.145,(21.49119,5.656813),177.4433,(22.17982,-25.398),2.041485
11:55:06.268,(22.19439,5.073555),194.5742,(21.72411,-24.72452),20.60747
11:55:06.279,(22.38608,4.304652),187.4382,(22.36731,-24.32893),30.76657
11:55:06.378,(22.68753,3.368765),173.7665,(23.39739,-22.02113),2.747855
11:55:06.493,(22.98452,2.543078),176.1329,(23.97366,-20.73011),348.4708
11:55:06.616,(23.20802,1.591914),168.364,(24.32664,-19.8909),343.8488
11:55:06.798,(23.60816,0.8823693),153.2501,(24.5619,-20.35646),339.1512
11:55:06.897,(24.42903,0.3283303),141.0263,(24.2296,-20.967),345.4044
11:55:06.907,(25.25817,0.2095417),118.1982,(23.84168,-20.76656),348.4524
11:55:07.018,(26.13531,1.026991),126.9792,(23.53602,-20.14081),3.950883
11:55:07.111,(26.66804,1.239854),157.9055,(23.48478,-19.38757),32.195
11:55:07.244,(26.69909,0.2696861),189.7689,(23.34982,-18.86723),50.37223
11:55:07.392,(26.44494,-0.5264674),202.0926,(23.37164,-18.75497),49.51475
11:55:07.527,(25.94626,-1.343154),211.711,(23.10291,-18.09205),51.32958
11:55:07.538,(25.27978,-1.708571),228.8488,(23.34372,-17.51284),62.59647
11:55:07.654,(24.81016,-1.669628),242.1443,(23.39846,-16.54775),57.46087
11:55:07.778,(24.4809,-1.888769),254.7806,(23.58003,-14.57886),65.36375
11:55:07.878,(23.73784,-2.420498),248.3814,(23.7695,-12.73),80.54436
11:55:07.992,(23.09897,-2.906498),238.0454,(23.91944,-11.81117),87.99503
11:55:08.130,(22.44786,-3.64694),223.2149,(24.7557,-11.48394),106.8878
11:55:08.153,(22.0298,-5.55851),214.7019,(25.46336,-11.92939),139.7449
11:55:08.531,(21.72002,-7.414019),201.4893,(25.91186,-12.73523),193.8685
11:55:08.650,(21.55723,-8.435236),131.5697,(25.66273,-13.5525),215.6137
11:55:08.682,(21.72503,-9.413172),131.8321,(25.20167,-14.44017),220.0723
11:55:08.860,(21.72634,-10.27057),159.9103,(25.00495,-15.19666),250.0176
11:55:09.005,(21.45388,-11.22967),137.6847,(24.61668,-15.98714),312.1191
11:55:09.018,(21.01779,-11.98992),138.1938,(25.9227,-17.86625),340.0723
11:55:09.161,(20.58583,-12.9066),149.3321,(27.10319,-19.47666),345.3017
11:55:09.281,(20.28207,-13.73727),130.5513,(27.90587,-18.18895),325.8011
11:55:09.424,(20.10835,-14.73373),104.3088,(28.54099,-16.46785),291.2362
11:55:09.437,(20.03145,-15.57022),119.0011,(28.86669,-15.54961),288.4228
11:55:09.580,(20.2101,-16.54476),80.77526,(28.58975,-14.72387),280.8341
11:55:09.705,(21.32112,-18.15722),64.48814,(27.92589,-14.73799),253.4764
11:55:09.723,(22.45131,-19.6465),38.46012,(27.00969,-15.02795),243.8106
11:55:09.838,(23.07893,-20.46753),21.43671,(26.2564,-14.99136),232.1641
11:55:09.972,(23.22007,-20.69514),348.1594,(25.34573,-14.8976),224.8727
11:55:10.086,(22.53275,-20.55215),350.3676,(24.68285,-14.83449),226.805
11:55:10.255,(22.08106,-19.88739),25.48602,(23.79887,-14.60909),209.288
11:55:10.275,(16,10),266.6589,(16,-35),220.1761
11:55:10.423,(16.24359,10.57869),262.4189,(15.43161,-33.36194),230.3944
11:55:10.594,(16.45037,11.07117),260.0367,(14.79908,-31.48465),251.5141
11:55:10.615,(16.81612,10.46305),244.718,(14.34727,-30.14377),268.6938
11:55:10.764,(17.27814,9.903081),238.7563,(14.09405,-29.39017),294.4577
11:55:10.900,(18.16629,8.228582),203.3856,(13.47851,-28.83723),292.6885
11:55:10.910,(18.87724,6.589219),180.4032,(13.36819,-28.6757),293.5963
11:55:11.029,(19.38955,5.408134),177.3309,(12.57789,-28.54751),319.0332
11:55:11.151,(19.90759,4.759066),181.2597,(11.90098,-28.32264),331.5233
11:55:11.262,(20.61333,4.281331),186.6651,(11.18864,-27.99858),344.3906
11:55:11.272,(20.99559,3.847879),190.0968,(10.94075,-27.54957),352.6362
11:55:11.403,(21.06983,2.825252),217.6337,(11.05324,-26.54311),28.17668
11:55:11.549,(21.0004,1.969302),209.6256,(10.87349,-24.41955),49.92986
11:55:11.783,(21.04579,1.020183),205.9282,(10.7003,-22.66169),74.00152
11:55:11.795,(21.16528,0.1769542),205.3207,(10.64214,-21.72514),90.50703
11:55:11.992,(21.24126,-0.8225594),204.4321,(11.35586,-21.38669),97.47255
11:55:12.144,(21.48773,-2.971321),174.2939,(12.20917,-21.38743),64.87463
11:55:12.162,(21.69716,-4.767868),184.2745,(13.12984,-21.5292),36.50441
11:55:12.289,(21.80921,-5.754628),226.1684,(13.71836,-21.39557),45.09211
11:55:12.438,(21.83242,-6.764203),225.5941,(13.99737,-20.55586),60.63228
11:55:12.449,(21.95234,-7.61581),214.8588,(14.19781,-19.93476),58.67512
11:55:12.573,(22.32018,-8.557944),210.0476,(13.86641,-19.2815),69.11615
11:55:12.695,(22.72477,-9.337755),189.6301,(13.70286,-18.66887),32.49699
11:55:12.810,(23.20655,-10.23115),218.6288,(13.72322,-17.74124),58.33285
11:55:12.932,(23.62548,-10.99474),217.9617,(15.62311,-16.79042),41.30236
11:55:12.950,(23.93468,-11.95616),237.5293,(17.24295,-16.06119),59.08354
11:55:13.076,(24.11782,-12.81372),230.2169,(18.13966,-15.67584),61.49862
11:55:13.226,(23.67681,-14.29508),260.0967,(19.10438,-15.50534),78.44647
11:55:13.345,(22.98507,-15.39601),242.989,(19.53342,-15.14837),75.85867
11:55:13.368,(22.45893,-16.27992),296.054,(20.07817,-15.20836),117.46
11:55:13.488,(22.13831,-17.08596),289.3643,(19.62854,-15.72001),120.7261
11:55:13.597,(21.99884,-18.07399),302.0121,(18.88257,-15.88832),105.2324
11:55:13.723,(21.90337,-18.94517),313.2638,(17.97885,-14.93001),165.8514
11:55:13.741,(21.60527,-19.71464),308.2698,(17.44214,-14.3693),140.767
11:55:13.850,(20.89538,-19.59966),323.1857,(17.11839,-13.80877),150.9062
11:55:13.979,(20.11048,-19.60201),337.7462,(16.95408,-13.26212),150.1499
11:55:14.089,(20.19484,-18.8859),316.6808,(16.22193,-11.82234),154.5714
11:55:14.223,(20.56812,-17.98159),329.8545,(13.89588,-11.92612),155.0246
11:55:14.342,(21.00266,-17.41461),320.1577,(12.61243,-11.98338),153.2338
11:55:14.360,(21.58082,-16.67596),275.5493,(11.68898,-12.05549),107.7075
11:55:14.490,(22.40689,-16.93864),293.2499,(10.96362,-11.9141),117.5327
11:55:14.608,(23.67445,-18.91053),280.1441,(10.19464,-11.51379),105.7167
11:55:14.744,(23.41047,-19.85065),277.7719,(9.634464,-11.14726),113.6587
11:55:14.762,(22.92522,-20.74181),303.6245,(9.833226,-10.92631),129.8104
11:55:14.875,(22.5762,-21.50051),314.4157,(10.1473,-11.20795),147.8828
11:55:15.010,(22.37125,-22.46074),286.3125,(10.66159,-10.97902),108.5521
11:55:15.212,(22.2655,-23.33381),295.0711,(10.9113,-10.20576),110.5365
11:55:15.257,(22.16706,-24.31881),265.802,(10.66693,-11.47084),95.06178
11:55:15.387,(22.0448,-25.18449),270.1281,(10.23927,-13.55245),99.3248
11:55:15.501,(21.78322,-26.164),241.5348,(9.930201,-15.05684),75.7529
11:55:15.513,(21.56865,-26.88163),235.7532,(9.783089,-15.79306),77.34899
11:55:15.639,(20.29666,-27.47694),229.6263,(9.632562,-16.84311),64.27696
11:55:15.741,(19.15645,-27.62085),228.8297,(9.522501,-17.59523),67.64353
11:55:15.875,(18.34968,-27.9767),222.7251,(9.274486,-17.36759),72.30531
11:55:15.976,(18.01698,-28.72524),209.5848,(9.346753,-16.70988),68.49314
11:55:16.109,(17.92097,-29.7205),216.3417,(9.795773,-15.99345),82.93394
11:55:16.119,(17.92093,-30.59421),222.2467,(10.41947,-15.53587),91.60111
11:55:16.227,(17.93037,-31.60239),204.3787,(11.24492,-15.07792),70.71819
11:55:16.350,(18.06982,-32.4693),198.2136,(12.59589,-13.44566),66.52018
11:55:16.464,(18.39469,-33.42629),188.6341,(13.68931,-12.08502),70.82755
11:55:16.584,(18.67408,-34.24951),194.957,(14.29954,-11.35845),92.05412
11:55:16.709,(18.94669,-35.23195),217.0716,(14.87848,-11.19316),129.3009
11:55:16.720,(19.25452,-36.28842),206.4729,(15.26444,-11.68908),128.7138
11:55:16.923,(19.79031,-38.56958),231.7088,(15.88644,-12.30359),140.5211
11:55:17.042,(19.70583,-39.02917),266.6076,(16.52245,-12.75081),146.6828
11:55:17.057,(18.83907,-39.07006),317.1176,(17.21923,-13.20243),155.6597
11:55:17.180,(18.06877,-38.61203),302.1225,(17.77769,-13.58053),142.851
11:55:17.290,(17.70706,-37.77192),324.7961,(18.36867,-13.56668),148.512
11:55:17.415,(17.57153,-36.92315),323.1556,(19.07644,-13.74498),139.4044
11:55:17.534,(17.51377,-35.93229),346.0767,(19.78305,-14.26069),142.1702
11:55:17.673,(17.70197,-35.08965),20.80245,(19.66582,-16.38657),152.4072
11:55:17.700,(18.32982,-34.34067),9.502527,(19.50822,-18.13972),161.1517
11:55:17.854,(19.02373,-33.83433),11.24515,(19.39611,-19.09513),185.5427
11:55:18.030,(20.36849,-32.50002),1.396635,(19.07584,-20.0059),195.3509
11:55:18.053,(21.50213,-31.13083),355.0446,(18.69427,-20.77116),186.8918
11:55:18.191,(22.32478,-30.13683),338.1772,(18.14042,-21.56213),155.6486
11:55:18.347,(22.89282,-29.45391),346.0385,(17.6175,-22.17908),165.9708
11:55:18.374,(23.35853,-28.64752),304.157,(17.19234,-22.82255),133.5365
11:55:18.609,(23.68235,-27.8489),336.8098,(16.70512,-23.4046),143.4294
11:55:18.826,(23.842,-26.9323),320.7255,(16.19908,-24.18908),129.2535
11:55:18.838,(23.40723,-26.20272),287.3527,(16.31673,-25.26722),110.8944
11:55:18.979,(22.81618,-25.50051),258.7797,(17.14127,-26.80072),74.66827
11:55:19.119,(22.17941,-24.9193),260.3969,(17.43918,-26.87573),75.33469
11:55:19.148,(21.49319,-24.20771),225.1132,(17.7125,-27.23177),39.21952
11:55:19.264,(21.47359,-22.11477),206.3009,(17.80323,-27.46244),33.6988
11:55:19.410,(21.52344,-20.34545),226.0162,(17.39646,-26.92579),55.87226
11:55:19.420,(21.55729,-19.42239),228.3282,(17.30877,-26.14025),47.8516
11:55:19.535,(21.8027,-18.61778),193.6774,(17.1847,-25.52706),29.60406
11:55:19.674,(21.72225,-17.82791),228.9781,(16.54464,-25.58943),50.12319
11:55:19.801,(21.78423,-17.01961),240.0651,(15.56019,-25.50374),54.43259
11:55:19.813,(21.85322,-16.18822),203.2463,(14.70461,-25.37445),40.83714
11:55:19.955,(21.72095,-15.29485),231.008,(13.10102,-24.45965),67.168
11:55:20.077,(21.73265,-14.49772),266.6625,(11.68118,-23.3891),87.47446
11:55:20.219,(21.66465,-13.61778),308.9076,(10.67071,-22.62752),115.5598
11:55:20.234,(21.46082,-12.51181),294.8031,(10.52616,-22.56042),110.3058
11:55:20.417,(20.64104,-10.26933),241.7169,(11.4288,-22.89457),65.69095
11:55:20.650,(20.1951,-9.049418),189.0947,(12.20977,-23.18623),33.70544
11:55:20.695,(19.79352,-8.274062),193.4367,(13.13622,-23.2703),30.38843
11:55:20.808,(19.31557,-8.527009),199.0336,(13.84711,-23.10017),41.188
11:55:20.965,(18.89269,-9.376109),188.6106,(14.19807,-22.47736),33.03329
11:55:20.986,(18.55782,-10.10364),200.6357,(14.07375,-22.64094),41.75956
11:55:21.121,(18.18123,-10.91686),238.9826,(14.2695,-23.06344),80.07359
11:55:21.285,(17.43872,-11.32907),216.9722,(15.98689,-24.37963),61.47556
11:55:21.300,(16.54158,-11.68858),213.5067,(17.43709,-25.4723),61.90418
11:55:21.412,(15.70267,-11.79809),215.885,(18.22529,-26.07148),58.10362
11:55:21.571,(13.97611,-12.41319),199.6642,(18.97691,-26.1884),46.60519
11:55:21.701,(12.36693,-13.23878),202.2808,(19.77442,-25.88553),57.4342
11:55:21.726,(11.31893,-13.89851),203.4603,(20.66825,-25.47555),60.04461
11:55:21.948,(10.60906,-14.41883),197.1323,(21.31848,-24.97298),58.16079
11:55:22.186,(10.26939,-14.74004),197.1447,(21.7463,-24.32921),68.04084
11:55:22.200,(10.38183,-14.79001),181.4138,(22.02201,-23.91775),60.04349
11:55:22.405,(10.32549,-13.89354),149.8273,(21.79652,-24.04745),27.34337
11:55:22.542,(10.63661,-13.14455),139.8435,(21.22334,-23.56671),39.16871
11:55:22.560,(11.35723,-12.47593),104.1619,(20.49407,-21.82775),35.37171
11:55:22.750,(11.91359,-11.88207),96.87029,(19.8447,-20.17995),48.53121
11:55:22.912,(12.63912,-11.28569),121.3209,(19.37441,-18.98499),56.4346
11:55:22.923,(13.3821,-10.93785),145.7266,(19.32541,-18.22424),64.59228
11:55:23.077,(14.29056,-10.58207),133.5436,(19.68764,-17.30793),45.90065
11:55:23.190,(16.33285,-10.00976),146.2491,(20.00079,-16.50752),41.26492
11:55:23.210,(17.86834,-9.589021),163.2991,(20.39577,-15.75453),38.07071
11:55:23.354,(18.94494,-9.288839),155.096,(21.01677,-15.1762),4.324243
11:55:23.491,(16.10507,10.08931),313.5893,(15.92846,-34.89474),233.0723
11:55:23.708,(16.54357,10.64506),319.4713,(15.40987,-34.4112),251.2345
11:55:23.731,(16.74692,11.50135),295.4925,(14.60938,-34.14136),248.0966
11:55:23.917,(16.96566,12.20427),277.7094,(13.93396,-33.97116),258.8781
11:55:24.130,(17.08974,12.39665),286.9347,(13.12294,-33.62059),303.1909
11:55:24.153,(16.40103,12.21976),256.9159,(11.97497,-31.83367),313.9293
11:55:24.316,(15.71448,11.62473),211.7953,(11.04295,-30.30613),319.1678
11:55:24.448,(15.34378,10.91793),217.3451,(10.53302,-29.45909),348.9554
11:55:24.468,(15.57168,10.41215),204.7257,(10.26036,-28.84523),22.46379
11:55:24.591,(16.31213,9.976814),184.9613,(10.18292,-28.06022),37.17289
11:55:24.756,(16.45612,8.332611),172.6316,(10.60083,-27.40673),49.93192
11:55:24.773,(16.1258,6.580793),147.0816,(11.37428,-27.09055),42.062
11:55:24.906,(15.88803,5.315883),157.3781,(12.1213,-27.029),63.62814
11:55:25.036,(16.16719,4.785872),150.9113,(12.40591,-26.91459),66.25496
11:55:25.173,(17.1154,4.556354),161.4547,(13.26499,-26.53333),82.83281
11:55:25.185,(17.98111,4.436215),163.5992,(14.01929,-26.14567),96.6208
11:55:25.332,(18.97058,4.3288),161.9368,(14.90135,-25.85908),98.79443
11:55:25.461,(19.84559,4.307064),160.2432,(16.74067,-24.84106),104.5864
11:55:25.481,(20.76997,4.095459),182.4367,(18.26827,-23.97813),139.895
11:55:25.758,(21.26869,3.457344),192.0214,(19.0953,-23.50876),165.6739
11:55:25.898,(21.40592,2.477705),182.7224,(18.94431,-24.27378),172.5626
11:55:25.909,(21.51709,1.612438),162.9078,(18.81093,-25.08615),158.692
11:55:26.051,(21.59886,0.6142033),166.7052,(19.06922,-25.98031),131.1004
11:55:26.165,(22.04597,-0.3171533),159.8726,(19.83455,-26.11374),112.2554
11:55:26.194,(23.83884,-1.493488),203.7384,(20.57922,-26.02584),131.0695
11:55:26.333,(25.14421,-2.349976),226.5171,(21.3342,-26.23628),153.5325
11:55:26.455,(25.41382,-2.931767),222.66,(21.70756,-27.08657),151.0232
11:55:26.635,(24.6267,-3.323395),236.2518,(21.57852,-28.19621),159.0816
11:55:26.681,(23.70324,-3.565677),252.988,(20.73788,-30.458),156.6428
11:55:26.850,(22.91689,-3.918047),256.3629,(20.14741,-31.3738),163.9215
11:55:26.999,(22.15859,-4.547829),214.8847,(19.96791,-32.26633),155.0513
11:55:27.012,(21.71871,-5.269573),194.4379,(19.93003,-33.03354),163.3465
11:55:27.146,(21.60533,-6.264641),190.7769,(20.48549,-33.74892),157.3108
11:55:27.298,(21.6652,-7.134909),200.5613,(21.19247,-34.13127),158.618
11:55:27.317,(22.21022,-8.95636),191.3399,(22.1674,-34.22675),162.6336
11:55:27.443,(22.87193,-10.62642),203.0205,(22.96142,-34.20462),166.4651
11:55:27.595,(23.34542,-11.82142),207.1634,(23.92412,-34.1375),172.7339
11:55:27.605,(23.29608,-12.6385),196.8934,(24.69212,-34.18328),164.9604
11:55:27.738,(23.0427,-13.59605),174.3078,(25.27717,-32.69398),153.8941
11:55:27.886,(23.2787,-14.42127),168.7391,(25.53245,-30.9249),176.0483
11:55:28.014,(23.85202,-15.15635),116.1454,(25.71745,-29.64121),171.515
11:55:28.026,(24.68697,-15.07992),115.0402,(25.82595,-28.99556),196.1187
11:55:28.180,(25.61341,-15.04657),131.2709,(25.53853,-28.69466),224.7395
11:55:28.299,(26.44033,-15.26824),161.6187,(24.77365,-28.87037),253.4413
11:55:28.469,(27.28818,-15.67812),195.8603,(23.9084,-29.18984),288.9468
11:55:28.484,(27.84931,-16.54799),213.1785,(23.14964,-28.88638),308.0996
11:55:28.615,(28.41449,-18.85186),261.4103,(22.36608,-28.33122),341.7855
11:55:28.763,(28.72998,-20.1379),284.9417,(21.83133,-27.6456),347.7289
11:55:28.781,(28.69938,-20.5323),288.4833,(21.30392,-26.80645),355.7336
11:55:28.887,(28.24956,-19.79405),310.4394,(21.13704,-25.996),15.09776
11:55:29.032,(28.1195,-18.83773),312.3004,(22.49711,-25.03093),5.963972
11:55:29.154,(28.04706,-17.86035),304.7591,(23.09665,-24.40963),6.355156
11:55:29.174,(27.79758,-17.02884),304.9489,(22.93889,-23.65594),17.28296
11:55:29.321,(27.47333,-16.07996),289.8018,(22.78924,-22.83996),21.85576
11:55:29.443,(27.15313,-15.2611),293.5624,(22.67837,-22.0011),24.86017
11:55:29.588,(26.86131,-14.30106),285.2403,(22.36259,-21.22317),14.37575
11:55:29.606,(26.03801,-12.70073),279.3744,(22.25107,-20.40647),22.60389
11:55:29.721,(25.0681,-10.97549),255.3654,(22.11285,-19.43958),44.12119
11:55:29.875,(24.53943,-10.0396),238.6022,(21.95,-18.59196),28.71234
11:55:29.888,(23.82338,-9.546205),184.0248,(21.90482,-17.71191),351.009
11:55:30.020,(22.94269,-9.551798),195.6163,(21.95501,-15.93865),11.40412
11:55:30.154,(21.95079,-9.710096),193.2496,(22.0003,-15.62976),19.23292
11:55:30.277,(21.10612,-9.951772),170.4057,(21.89697,-17.19017),350.9733
11:55:30.291,(20.19386,-10.36322),178.8713,(21.82425,-18.28233),9.589359
11:55:30.430,(19.45922,-10.83893),147.1565,(21.16192,-18.23818),338.8684
11:55:30.547,(18.79585,-11.59777),173.1717,(20.42653,-17.80578),1.53924
11:55:30.694,(18.22354,-12.27094),153.7335,(19.88171,-17.22779),342.5596
11:55:30.707,(16.9524,-12.93123),181.6469,(18.87495,-19.33235),14.5678
11:55:30.880,(14.941,-13.32925),151.0814,(18.31567,-20.50146),34.67215
11:55:31.159,(13.49111,-13.61616),77.26222,(18.1222,-21.15314),33.91996
11:55:31.206,(13.19909,-13.56907),62.38584,(18.7577,-21.56043),48.66607
11:55:31.380,(14.08947,-13.11503),52.97692,(20.17938,-21.80632),45.28695
11:55:31.555,(14.88194,-12.74406),46.69218,(22.22124,-21.93169),18.27789
11:55:31.579,(15.5423,-12.03206),50.12923,(23.67625,-22.02104),331.8442
11:55:31.741,(16.08813,-11.37222),107.2987,(24.4127,-21.91656),318.9114
11:55:31.979,(17.03596,-11.2356),164.8034,(25.06307,-21.20662),348.9397
11:55:31.997,(17.37457,-10.11219),154.1772,(25.17098,-21.04495),3.125442
11:55:32.116,(17.27435,-8.141624),129.0211,(25.49586,-21.25439),18.35397
11:55:32.270,(17.29682,-9.023318),120.6299,(25.37988,-21.72847),15.37594
11:55:32.287,(17.65738,-11.24411),116.1172,(24.93762,-21.70343),8.881678
11:55:32.430,(17.7092,-12.53523),126.7113,(24.17376,-21.72881),340.2701
11:55:32.585,(17.70192,-13.51937),138.5027,(23.27369,-21.90548),314.8825
11:55:32.602,(17.3492,-14.29398),144.7561,(22.82894,-21.62417),326.6589
11:55:32.741,(16.74163,-15.07706),141.7914,(24.06657,-19.61908),324.809
11:55:32.953,(16.23953,-15.79574),93.06828,(23.52571,-19.24626),276.4098
11:55:32.970,(15.85502,-16.65441),77.23194,(22.66459,-19.01963),302.2825
11:55:33.100,(15.5456,-17.11099),115.7601,(22.02629,-18.59025),302.4013
11:55:33.291,(15.49703,-16.18461),96.30461,(21.3234,-18.11391),288.0225
11:55:33.310,(15.12068,-15.55265),131.7278,(21.157,-17.44991),318.9419
11:55:33.435,(13.78239,-15.45088),82.06126,(21.0843,-16.71639),292.0709
11:55:33.693,(11.78613,-15.96398),103.8871,(20.39475,-16.8035),291.7708
11:55:33.945,(10.36304,-16.32976),80.83253,(19.61639,-16.73251),271.2922
11:55:33.981,(9.638121,-16.65293),91.64043,(19.17929,-16.25246),275.9012
11:55:34.278,(10.14452,-17.35402),110.2423,(18.31049,-15.09244),287.6476
11:55:34.883,(10.85902,-17.78349),68.29248,(16.72271,-13.85386),271.3513
11:55:34.941,(11.3219,-17.87563),39.80731,(15.57603,-12.95937),242.2913
11:55:35.219,(10.61999,-18.04511),46.78741,(14.92308,-12.43033),221.9353
11:55:35.378,(9.707676,-18.12694),63.79219,(14.75848,-11.98243),245.8913
11:55:35.415,(9.46582,-17.95246),40.97664,(14.32075,-11.8929),229.9435
11:55:35.743,(10.30597,-17.99511),32.60937,(13.36605,-11.68443),210.3975
11:55:35.873,(10.92693,-18.07367),22.27532,(12.63515,-11.3704),192.9508
11:55:35.887,(10.43876,-20.38987),4.098285,(11.92519,-10.76957),191.8712
11:55:36.020,(10.07459,-21.89245),13.83053,(11.53375,-10.44656),177.9815
11:55:36.134,(9.812288,-22.96669),37.01005,(10.72517,-9.956713),182.5393
11:55:36.278,(9.922923,-23.08506),30.91244,(9.84584,-11.03047),174.9105
11:55:36.292,(10.57534,-22.48625),16.10078,(9.380715,-12.80916),154.2868
11:55:36.418,(11.27034,-21.96119),19.48252,(9.506069,-13.74353),164.2012
11:55:36.550,(11.97294,-21.44854),3.529402,(9.405954,-13.49769),164.1254
11:55:36.567,(12.40429,-20.8742),6.850022,(9.323993,-12.69329),170.2028
11:55:36.693,(12.96634,-20.05749),343.8864,(9.334123,-11.9883),138.738
11:55:36.836,(13.59125,-19.65778),349.4079,(9.299502,-11.17038),153.5489
11:55:36.949,(14.29314,-18.5239),344.1774,(9.370902,-10.27368),143.5146
11:55:36.968,(14.71085,-16.53571),335.1495,(9.393462,-9.497423),147.1532
11:55:37.123,(15.00839,-15.11943),333.5448,(9.834824,-8.903253),150.6084
11:55:37.440,(15.25747,-14.26617),341.5328,(10.31459,-8.493569),148.9718
11:55:37.468,(15.65667,-13.32966),304.4258,(9.478378,-8.53343),116.5855
11:55:37.675,(15.94193,-12.49904),321.3156,(9.364903,-8.906474),127.2109
